,symbol,timestamp,vwap,delayed_trade_date,max_timestamp
66,MPC,2022-06-16 18:00:00,91.755831,2022-06-16,2022-06-16 18:00:00
67,MPC,2022-06-16 19:00:00,91.992619,2022-06-16,2022-06-16 19:00:00
68,MPC,2022-06-16 20:00:00,91.979966,2022-06-16,2022-06-16 20:00:00
69,MPC,2022-06-16 21:00:00,92.468063,2022-06-16,2022-06-16 21:00:00
70,MPC,2022-06-16 22:00:00,93.531379,2022-06-16,2022-06-16 22:00:00
71,MPC,2022-06-16 23:00:00,91.98,2022-06-16,2022-06-16 23:00:00
72,MPC,2022-06-17 10:00:00,92.7,2022-06-17,2022-06-17 10:00:00
73,MPC,2022-06-17 11:00:00,92.128486,2022-06-17,2022-06-17 11:00:00
74,MPC,2022-06-17 12:00:00,92.240998,2022-06-17,2022-06-17 12:00:00
75,MPC,2022-06-17 13:00:00,91.769316,2022-06-17,2022-06-17 13:00:00
76,MPC,2022-06-17 14:00:00,88.943183,2022-06-17,2022-06-17 14:00:00
77,MPC,2022-06-17 15:00:00,87.06068,2022-06-17,2022-06-17 15:00:00
78,MPC,2022-06-17 16:00:00,86.898812,2022-06-17,2022-06-17 16:00:00
79,MPC,2022-06-17 17:00:00,86.509682,2022-06-17,2022-06-17 17:00:00
80,MPC,2022-06-17 18:00:00,87.519372,2022-06-17,2022-06-17 18:00:00
81,MPC,2022-06-17 19:00:00,87.668258,2022-06-17,2022-06-17 19:00:00
82,MPC,2022-06-17 20:00:00,87.290058,2022-06-17,2022-06-17 20:00:00
83,MPC,2022-06-17 21:00:00,87.291567,2022-06-17,2022-06-17 21:00:00
84,MPC,2022-06-17 22:00:00,87.29,2022-06-17,2022-06-17 22:00:00
85,MPC,2022-06-17 23:00:00,87.072859,2022-06-17,2022-06-17 23:00:00
86,MPC,2022-06-21 12:00:00,89.4288,2022-06-21,2022-06-21 12:00:00
87,MPC,2022-06-21 13:00:00,90.436234,2022-06-21,2022-06-21 13:00:00
88,MPC,2022-06-21 14:00:00,92.092384,2022-06-21,2022-06-21 14:00:00
89,MPC,2022-06-21 15:00:00,91.508245,2022-06-21,2022-06-21 15:00:00
90,MPC,2022-06-21 16:00:00,91.076634,2022-06-21,2022-06-21 16:00:00
91,MPC,2022-06-21 17:00:00,91.618978,2022-06-21,2022-06-21 17:00:00
92,MPC,2022-06-21 18:00:00,91.401511,2022-06-21,2022-06-21 18:00:00
93,MPC,2022-06-21 19:00:00,91.65997,2022-06-21,2022-06-21 19:00:00
94,MPC,2022-06-21 20:00:00,91.36,2022-06-21,2022-06-21 20:00:00
95,MPC,2022-06-22 08:00:00,89.894071,2022-06-22,2022-06-22 08:00:00
96,MPC,2022-06-22 11:00:00,88.347536,2022-06-22,2022-06-22 11:00:00
97,MPC,2022-06-22 12:00:00,87.755192,2022-06-22,2022-06-22 12:00:00
98,MPC,2022-06-22 13:00:00,88.33303,2022-06-22,2022-06-22 13:00:00
99,MPC,2022-06-22 14:00:00,90.240327,2022-06-22,2022-06-22 14:00:00
100,MPC,2022-06-22 15:00:00,89.749717,2022-06-22,2022-06-22 15:00:00
101,MPC,2022-06-22 16:00:00,89.206108,2022-06-22,2022-06-22 16:00:00
102,MPC,2022-06-22 17:00:00,89.746862,2022-06-22,2022-06-22 17:00:00
103,MPC,2022-06-22 18:00:00,90.399084,2022-06-22,2022-06-22 18:00:00
104,MPC,2022-06-22 19:00:00,89.599218,2022-06-22,2022-06-22 19:00:00
105,MPC,2022-06-22 20:00:00,89.059945,2022-06-22,2022-06-22 20:00:00
106,MPC,2022-06-22 22:00:00,87.91,2022-06-22,2022-06-22 22:00:00
107,MPC,2022-06-22 23:00:00,87.932258,2022-06-22,2022-06-22 23:00:00
108,MPC,2022-06-23 12:00:00,89.884,2022-06-23,2022-06-23 12:00:00
109,MPC,2022-06-23 13:00:00,88.777958,2022-06-23,2022-06-23 13:00:00
110,MPC,2022-06-23 14:00:00,87.539827,2022-06-23,2022-06-23 14:00:00
111,MPC,2022-06-23 15:00:00,85.709024,2022-06-23,2022-06-23 15:00:00
112,MPC,2022-06-23 16:00:00,84.335277,2022-06-23,2022-06-23 16:00:00
113,MPC,2022-06-23 17:00:00,84.094893,2022-06-23,2022-06-23 17:00:00
114,MPC,2022-06-23 18:00:00,83.852525,2022-06-23,2022-06-23 18:00:00
115,MPC,2022-06-23 19:00:00,84.62464,2022-06-23,2022-06-23 19:00:00
116,MPC,2022-06-23 20:00:00,84.630011,2022-06-23,2022-06-23 20:00:00
117,MPC,2022-06-23 21:00:00,84.63,2022-06-23,2022-06-23 21:00:00
118,MPC,2022-06-23 22:00:00,84.631008,2022-06-23,2022-06-23 22:00:00
119,MPC,2022-06-24 11:00:00,86.36,2022-06-24,2022-06-24 11:00:00
120,MPC,2022-06-24 12:00:00,85.844583,2022-06-24,2022-06-24 12:00:00
121,MPC,2022-06-24 13:00:00,85.453527,2022-06-24,2022-06-24 13:00:00
122,MPC,2022-06-24 14:00:00,87.107236,2022-06-24,2022-06-24 14:00:00
123,MPC,2022-06-24 15:00:00,87.588786,2022-06-24,2022-06-24 15:00:00
124,MPC,2022-06-24 16:00:00,86.481656,2022-06-24,2022-06-24 16:00:00
125,MPC,2022-06-24 17:00:00,85.535778,2022-06-24,2022-06-24 17:00:00
126,MPC,2022-06-24 18:00:00,85.458091,2022-06-24,2022-06-24 18:00:00
127,MPC,2022-06-24 19:00:00,85.716387,2022-06-24,2022-06-24 19:00:00
128,MPC,2022-06-24 20:00:00,85.680004,2022-06-24,2022-06-24 20:00:00
129,MPC,2022-06-24 21:00:00,85.5,2022-06-24,2022-06-24 21:00:00
130,MPC,2022-06-27 12:00:00,86.669353,2022-06-27,2022-06-27 12:00:00
131,MPC,2022-06-27 13:00:00,86.82222,2022-06-27,2022-06-27 13:00:00
132,MPC,2022-06-27 14:00:00,87.412768,2022-06-27,2022-06-27 14:00:00
133,MPC,2022-06-27 15:00:00,87.971613,2022-06-27,2022-06-27 15:00:00
134,MPC,2022-06-27 16:00:00,87.519865,2022-06-27,2022-06-27 16:00:00
135,MPC,2022-06-27 17:00:00,87.791891,2022-06-27,2022-06-27 17:00:00
136,MPC,2022-06-27 18:00:00,87.746073,2022-06-27,2022-06-27 18:00:00
137,MPC,2022-06-27 19:00:00,88.083807,2022-06-27,2022-06-27 19:00:00
138,MPC,2022-06-27 20:00:00,87.940055,2022-06-27,2022-06-27 20:00:00
139,MPC,2022-06-27 22:00:00,88.230812,2022-06-27,2022-06-27 22:00:00
140,MPC,2022-06-27 23:00:00,88.5,2022-06-27,2022-06-27 23:00:00
141,MPC,2022-06-28 12:00:00,89.878964,2022-06-28,2022-06-28 12:00:00
142,MPC,2022-06-28 13:00:00,90.006835,2022-06-28,2022-06-28 13:00:00
143,MPC,2022-06-28 14:00:00,90.290535,2022-06-28,2022-06-28 14:00:00
144,MPC,2022-06-28 15:00:00,89.286251,2022-06-28,2022-06-28 15:00:00
145,MPC,2022-06-28 16:00:00,88.423723,2022-06-28,2022-06-28 16:00:00
146,MPC,2022-06-28 17:00:00,87.97237,2022-06-28,2022-06-28 17:00:00
147,MPC,2022-06-28 18:00:00,88.189268,2022-06-28,2022-06-28 18:00:00
148,MPC,2022-06-28 19:00:00,88.688469,2022-06-28,2022-06-28 19:00:00
149,MPC,2022-06-28 20:00:00,88.69,2022-06-28,2022-06-28 20:00:00
150,MPC,2022-06-28 21:00:00,88.685544,2022-06-28,2022-06-28 21:00:00
151,MPC,2022-06-28 22:00:00,89.313333,2022-06-28,2022-06-28 22:00:00
0,ETHUSD,2022-06-09 05:00:00,1801.506084,2022-06-09,2022-06-09 05:00:00
1,ETHUSD,2022-06-09 06:00:00,1797.598969,2022-06-09,2022-06-09 06:00:00
2,ETHUSD,2022-06-09 07:00:00,1800.95731,2022-06-09,2022-06-09 07:00:00
3,ETHUSD,2022-06-09 08:00:00,1812.822869,2022-06-09,2022-06-09 08:00:00
4,ETHUSD,2022-06-09 09:00:00,1823.222052,2022-06-09,2022-06-09 09:00:00
5,ETHUSD,2022-06-09 10:00:00,1816.6769,2022-06-09,2022-06-09 10:00:00
6,ETHUSD,2022-06-09 11:00:00,1810.506787,2022-06-09,2022-06-09 11:00:00
7,ETHUSD,2022-06-09 12:00:00,1797.511724,2022-06-09,2022-06-09 12:00:00
8,ETHUSD,2022-06-09 13:00:00,1791.777545,2022-06-09,2022-06-09 13:00:00
9,ETHUSD,2022-06-09 14:00:00,1793.745262,2022-06-09,2022-06-09 14:00:00
10,ETHUSD,2022-06-09 15:00:00,1789.570904,2022-06-09,2022-06-09 15:00:00
11,ETHUSD,2022-06-09 16:00:00,1800.336498,2022-06-09,2022-06-09 16:00:00
12,ETHUSD,2022-06-09 17:00:00,1803.617591,2022-06-09,2022-06-09 17:00:00
13,ETHUSD,2022-06-09 18:00:00,1794.422055,2022-06-09,2022-06-09 18:00:00
14,ETHUSD,2022-06-09 19:00:00,1787.243047,2022-06-09,2022-06-09 19:00:00
15,ETHUSD,2022-06-09 20:00:00,1788.967939,2022-06-09,2022-06-09 20:00:00
16,ETHUSD,2022-06-09 21:00:00,1794.501535,2022-06-09,2022-06-09 21:00:00
17,ETHUSD,2022-06-09 22:00:00,1788.336992,2022-06-09,2022-06-09 22:00:00
18,ETHUSD,2022-06-09 23:00:00,1783.853556,2022-06-09,2022-06-09 23:00:00
19,ETHUSD,2022-06-10 00:00:00,1765.25999,2022-06-10,2022-06-10 00:00:00
20,ETHUSD,2022-06-10 01:00:00,1774.31264,2022-06-10,2022-06-10 01:00:00
21,ETHUSD,2022-06-10 02:00:00,1784.365246,2022-06-10,2022-06-10 02:00:00
22,ETHUSD,2022-06-10 03:00:00,1797.608716,2022-06-10,2022-06-10 03:00:00
23,ETHUSD,2022-06-10 04:00:00,1789.620479,2022-06-10,2022-06-10 04:00:00
24,ETHUSD,2022-06-10 05:00:00,1795.73274,2022-06-10,2022-06-10 05:00:00
25,ETHUSD,2022-06-10 06:00:00,1790.619731,2022-06-10,2022-06-10 06:00:00
26,ETHUSD,2022-06-10 07:00:00,1787.577853,2022-06-10,2022-06-10 07:00:00
27,ETHUSD,2022-06-10 08:00:00,1786.678648,2022-06-10,2022-06-10 08:00:00
28,ETHUSD,2022-06-10 09:00:00,1774.989588,2022-06-10,2022-06-10 09:00:00
29,ETHUSD,2022-06-10 10:00:00,1767.601634,2022-06-10,2022-06-10 10:00:00
30,ETHUSD,2022-06-10 11:00:00,1772.083611,2022-06-10,2022-06-10 11:00:00
31,ETHUSD,2022-06-10 12:00:00,1740.667815,2022-06-10,2022-06-10 12:00:00
32,ETHUSD,2022-06-10 13:00:00,1721.841472,2022-06-10,2022-06-10 13:00:00
33,ETHUSD,2022-06-10 14:00:00,1736.310311,2022-06-10,2022-06-10 14:00:00
34,ETHUSD,2022-06-10 15:00:00,1730.736983,2022-06-10,2022-06-10 15:00:00
35,ETHUSD,2022-06-10 16:00:00,1684.251092,2022-06-10,2022-06-10 16:00:00
36,ETHUSD,2022-06-10 17:00:00,1679.515198,2022-06-10,2022-06-10 17:00:00
37,ETHUSD,2022-06-10 18:00:00,1674.840824,2022-06-10,2022-06-10 18:00:00
38,ETHUSD,2022-06-10 19:00:00,1668.983339,2022-06-10,2022-06-10 19:00:00
39,ETHUSD,2022-06-10 20:00:00,1680.481233,2022-06-10,2022-06-10 20:00:00
40,ETHUSD,2022-06-10 21:00:00,1676.298268,2022-06-10,2022-06-10 21:00:00
41,ETHUSD,2022-06-10 22:00:00,1677.424496,2022-06-10,2022-06-10 22:00:00
42,ETHUSD,2022-06-10 23:00:00,1666.407716,2022-06-10,2022-06-10 23:00:00
43,ETHUSD,2022-06-11 00:00:00,1676.039817,2022-06-11,2022-06-11 00:00:00
44,ETHUSD,2022-06-11 01:00:00,1674.856487,2022-06-11,2022-06-11 01:00:00
45,ETHUSD,2022-06-11 02:00:00,1672.900496,2022-06-11,2022-06-11 02:00:00
46,ETHUSD,2022-06-11 03:00:00,1670.050463,2022-06-11,2022-06-11 03:00:00
47,ETHUSD,2022-06-11 04:00:00,1672.191897,2022-06-11,2022-06-11 04:00:00
48,ETHUSD,2022-06-11 05:00:00,1669.85679,2022-06-11,2022-06-11 05:00:00
49,ETHUSD,2022-06-11 06:00:00,1663.483572,2022-06-11,2022-06-11 06:00:00
50,ETHUSD,2022-06-11 07:00:00,1665.522648,2022-06-11,2022-06-11 07:00:00
51,ETHUSD,2022-06-11 08:00:00,1622.75783,2022-06-11,2022-06-11 08:00:00
52,ETHUSD,2022-06-11 09:00:00,1568.591193,2022-06-11,2022-06-11 09:00:00
53,ETHUSD,2022-06-11 10:00:00,1592.021965,2022-06-11,2022-06-11 10:00:00
54,ETHUSD,2022-06-11 11:00:00,1578.382535,2022-06-11,2022-06-11 11:00:00
55,ETHUSD,2022-06-11 12:00:00,1573.317224,2022-06-11,2022-06-11 12:00:00
56,ETHUSD,2022-06-11 13:00:00,1565.479853,2022-06-11,2022-06-11 13:00:00
57,ETHUSD,2022-06-11 14:00:00,1544.00156,2022-06-11,2022-06-11 14:00:00
58,ETHUSD,2022-06-11 15:00:00,1508.214357,2022-06-11,2022-06-11 15:00:00
59,ETHUSD,2022-06-11 16:00:00,1524.85377,2022-06-11,2022-06-11 16:00:00
60,ETHUSD,2022-06-11 17:00:00,1535.477692,2022-06-11,2022-06-11 17:00:00
61,ETHUSD,2022-06-11 18:00:00,1553.995006,2022-06-11,2022-06-11 18:00:00
62,ETHUSD,2022-06-11 19:00:00,1551.130429,2022-06-11,2022-06-11 19:00:00
63,ETHUSD,2022-06-11 20:00:00,1534.084808,2022-06-11,2022-06-11 20:00:00
64,ETHUSD,2022-06-11 21:00:00,1528.765108,2022-06-11,2022-06-11 21:00:00
65,ETHUSD,2022-06-11 22:00:00,1545.196392,2022-06-11,2022-06-11 22:00:00
66,ETHUSD,2022-06-11 23:00:00,1527.929108,2022-06-11,2022-06-11 23:00:00
67,ETHUSD,2022-06-12 00:00:00,1536.678346,2022-06-12,2022-06-12 00:00:00
68,ETHUSD,2022-06-12 01:00:00,1512.490788,2022-06-12,2022-06-12 01:00:00
69,ETHUSD,2022-06-12 02:00:00,1470.638004,2022-06-12,2022-06-12 02:00:00
70,ETHUSD,2022-06-12 03:00:00,1457.498735,2022-06-12,2022-06-12 03:00:00
71,ETHUSD,2022-06-12 04:00:00,1465.335974,2022-06-12,2022-06-12 04:00:00
72,ETHUSD,2022-06-12 05:00:00,1436.1791,2022-06-12,2022-06-12 05:00:00
73,ETHUSD,2022-06-12 06:00:00,1454.469614,2022-06-12,2022-06-12 06:00:00
74,ETHUSD,2022-06-12 07:00:00,1460.678678,2022-06-12,2022-06-12 07:00:00
75,ETHUSD,2022-06-12 08:00:00,1474.926586,2022-06-12,2022-06-12 08:00:00
76,ETHUSD,2022-06-12 09:00:00,1471.59101,2022-06-12,2022-06-12 09:00:00
77,ETHUSD,2022-06-12 10:00:00,1465.836748,2022-06-12,2022-06-12 10:00:00
78,ETHUSD,2022-06-12 11:00:00,1459.682065,2022-06-12,2022-06-12 11:00:00
79,ETHUSD,2022-06-12 12:00:00,1469.115713,2022-06-12,2022-06-12 12:00:00
80,ETHUSD,2022-06-12 13:00:00,1448.993873,2022-06-12,2022-06-12 13:00:00
81,ETHUSD,2022-06-12 14:00:00,1484.480035,2022-06-12,2022-06-12 14:00:00
82,ETHUSD,2022-06-12 15:00:00,1528.23349,2022-06-12,2022-06-12 15:00:00
83,ETHUSD,2022-06-12 16:00:00,1521.707914,2022-06-12,2022-06-12 16:00:00
84,ETHUSD,2022-06-12 17:00:00,1519.998469,2022-06-12,2022-06-12 17:00:00
85,ETHUSD,2022-06-12 18:00:00,1515.513411,2022-06-12,2022-06-12 18:00:00
86,ETHUSD,2022-06-12 19:00:00,1491.81727,2022-06-12,2022-06-12 19:00:00
87,ETHUSD,2022-06-12 20:00:00,1475.835178,2022-06-12,2022-06-12 20:00:00
88,ETHUSD,2022-06-12 21:00:00,1476.002837,2022-06-12,2022-06-12 21:00:00
89,ETHUSD,2022-06-12 22:00:00,1460.879539,2022-06-12,2022-06-12 22:00:00
90,ETHUSD,2022-06-12 23:00:00,1448.239254,2022-06-12,2022-06-12 23:00:00
91,ETHUSD,2022-06-13 00:00:00,1428.717794,2022-06-13,2022-06-13 00:00:00
92,ETHUSD,2022-06-13 01:00:00,1363.452064,2022-06-13,2022-06-13 01:00:00
93,ETHUSD,2022-06-13 02:00:00,1348.023973,2022-06-13,2022-06-13 02:00:00
94,ETHUSD,2022-06-13 03:00:00,1337.676548,2022-06-13,2022-06-13 03:00:00
95,ETHUSD,2022-06-13 04:00:00,1362.973794,2022-06-13,2022-06-13 04:00:00
96,ETHUSD,2022-06-13 05:00:00,1326.851728,2022-06-13,2022-06-13 05:00:00
97,ETHUSD,2022-06-13 06:00:00,1322.914101,2022-06-13,2022-06-13 06:00:00
98,ETHUSD,2022-06-13 07:00:00,1304.402611,2022-06-13,2022-06-13 07:00:00
99,ETHUSD,2022-06-13 08:00:00,1230.496733,2022-06-13,2022-06-13 08:00:00
100,ETHUSD,2022-06-13 09:00:00,1210.750479,2022-06-13,2022-06-13 09:00:00
101,ETHUSD,2022-06-13 10:00:00,1239.367622,2022-06-13,2022-06-13 10:00:00
102,ETHUSD,2022-06-13 11:00:00,1188.447755,2022-06-13,2022-06-13 11:00:00
103,ETHUSD,2022-06-13 12:00:00,1234.47513,2022-06-13,2022-06-13 12:00:00
104,ETHUSD,2022-06-13 13:00:00,1211.907107,2022-06-13,2022-06-13 13:00:00
105,ETHUSD,2022-06-13 14:00:00,1196.741895,2022-06-13,2022-06-13 14:00:00
106,ETHUSD,2022-06-13 15:00:00,1209.342329,2022-06-13,2022-06-13 15:00:00
107,ETHUSD,2022-06-13 16:00:00,1252.717213,2022-06-13,2022-06-13 16:00:00
108,ETHUSD,2022-06-13 17:00:00,1214.955579,2022-06-13,2022-06-13 17:00:00
109,ETHUSD,2022-06-13 18:00:00,1239.508943,2022-06-13,2022-06-13 18:00:00
110,ETHUSD,2022-06-13 19:00:00,1226.893922,2022-06-13,2022-06-13 19:00:00
111,ETHUSD,2022-06-13 20:00:00,1254.984251,2022-06-13,2022-06-13 20:00:00
112,ETHUSD,2022-06-13 21:00:00,1235.75443,2022-06-13,2022-06-13 21:00:00
113,ETHUSD,2022-06-13 22:00:00,1220.923786,2022-06-13,2022-06-13 22:00:00
114,ETHUSD,2022-06-13 23:00:00,1182.626588,2022-06-13,2022-06-13 23:00:00
115,ETHUSD,2022-06-14 00:00:00,1200.167292,2022-06-14,2022-06-14 00:00:00
116,ETHUSD,2022-06-14 01:00:00,1117.02049,2022-06-14,2022-06-14 01:00:00
117,ETHUSD,2022-06-14 02:00:00,1103.561121,2022-06-14,2022-06-14 02:00:00
118,ETHUSD,2022-06-14 03:00:00,1143.835475,2022-06-14,2022-06-14 03:00:00
119,ETHUSD,2022-06-14 04:00:00,1160.653748,2022-06-14,2022-06-14 04:00:00
120,ETHUSD,2022-06-14 05:00:00,1216.922064,2022-06-14,2022-06-14 05:00:00
121,ETHUSD,2022-06-14 06:00:00,1221.023973,2022-06-14,2022-06-14 06:00:00
122,ETHUSD,2022-06-14 07:00:00,1224.96671,2022-06-14,2022-06-14 07:00:00
123,ETHUSD,2022-06-14 08:00:00,1225.91687,2022-06-14,2022-06-14 08:00:00
124,ETHUSD,2022-06-14 09:00:00,1211.216686,2022-06-14,2022-06-14 09:00:00
125,ETHUSD,2022-06-14 10:00:00,1189.838576,2022-06-14,2022-06-14 10:00:00
126,ETHUSD,2022-06-14 11:00:00,1166.907078,2022-06-14,2022-06-14 11:00:00
127,ETHUSD,2022-06-14 12:00:00,1189.353145,2022-06-14,2022-06-14 12:00:00
128,ETHUSD,2022-06-14 13:00:00,1210.249945,2022-06-14,2022-06-14 13:00:00
129,ETHUSD,2022-06-14 14:00:00,1200.100706,2022-06-14,2022-06-14 14:00:00
130,ETHUSD,2022-06-14 15:00:00,1233.818753,2022-06-14,2022-06-14 15:00:00
131,ETHUSD,2022-06-14 16:00:00,1231.801624,2022-06-14,2022-06-14 16:00:00
132,ETHUSD,2022-06-14 17:00:00,1224.007683,2022-06-14,2022-06-14 17:00:00
133,ETHUSD,2022-06-14 18:00:00,1221.481154,2022-06-14,2022-06-14 18:00:00
134,ETHUSD,2022-06-14 19:00:00,1201.691397,2022-06-14,2022-06-14 19:00:00
135,ETHUSD,2022-06-14 20:00:00,1192.941197,2022-06-14,2022-06-14 20:00:00
136,ETHUSD,2022-06-14 21:00:00,1176.430554,2022-06-14,2022-06-14 21:00:00
137,ETHUSD,2022-06-14 22:00:00,1170.992862,2022-06-14,2022-06-14 22:00:00
138,ETHUSD,2022-06-14 23:00:00,1197.429233,2022-06-14,2022-06-14 23:00:00
139,ETHUSD,2022-06-15 00:00:00,1203.07445,2022-06-15,2022-06-15 00:00:00
140,ETHUSD,2022-06-15 01:00:00,1209.713951,2022-06-15,2022-06-15 01:00:00
141,ETHUSD,2022-06-15 02:00:00,1202.563958,2022-06-15,2022-06-15 02:00:00
142,ETHUSD,2022-06-15 03:00:00,1186.399626,2022-06-15,2022-06-15 03:00:00
143,ETHUSD,2022-06-15 04:00:00,1135.367933,2022-06-15,2022-06-15 04:00:00
144,ETHUSD,2022-06-15 05:00:00,1119.682151,2022-06-15,2022-06-15 05:00:00
145,ETHUSD,2022-06-15 06:00:00,1123.179246,2022-06-15,2022-06-15 06:00:00
146,ETHUSD,2022-06-15 07:00:00,1106.705993,2022-06-15,2022-06-15 07:00:00
147,ETHUSD,2022-06-15 08:00:00,1053.292928,2022-06-15,2022-06-15 08:00:00
148,ETHUSD,2022-06-15 09:00:00,1031.370975,2022-06-15,2022-06-15 09:00:00
149,ETHUSD,2022-06-15 10:00:00,1047.168147,2022-06-15,2022-06-15 10:00:00
150,ETHUSD,2022-06-15 11:00:00,1094.480709,2022-06-15,2022-06-15 11:00:00
151,ETHUSD,2022-06-15 12:00:00,1125.79721,2022-06-15,2022-06-15 12:00:00
152,ETHUSD,2022-06-15 13:00:00,1132.027797,2022-06-15,2022-06-15 13:00:00
153,ETHUSD,2022-06-15 14:00:00,1117.743059,2022-06-15,2022-06-15 14:00:00
154,ETHUSD,2022-06-15 15:00:00,1111.007781,2022-06-15,2022-06-15 15:00:00
155,ETHUSD,2022-06-15 16:00:00,1100.991371,2022-06-15,2022-06-15 16:00:00
156,ETHUSD,2022-06-15 17:00:00,1090.128665,2022-06-15,2022-06-15 17:00:00
157,ETHUSD,2022-06-15 18:00:00,1126.381642,2022-06-15,2022-06-15 18:00:00
158,ETHUSD,2022-06-15 19:00:00,1188.583091,2022-06-15,2022-06-15 19:00:00
159,ETHUSD,2022-06-15 20:00:00,1168.166689,2022-06-15,2022-06-15 20:00:00
160,ETHUSD,2022-06-15 21:00:00,1202.397448,2022-06-15,2022-06-15 21:00:00
161,ETHUSD,2022-06-15 22:00:00,1229.31415,2022-06-15,2022-06-15 22:00:00
162,ETHUSD,2022-06-15 23:00:00,1226.229166,2022-06-15,2022-06-15 23:00:00
163,ETHUSD,2022-06-16 00:00:00,1240.974315,2022-06-16,2022-06-16 00:00:00
164,ETHUSD,2022-06-16 01:00:00,1245.083126,2022-06-16,2022-06-16 01:00:00
165,ETHUSD,2022-06-16 02:00:00,1217.359686,2022-06-16,2022-06-16 02:00:00
166,ETHUSD,2022-06-16 03:00:00,1208.513224,2022-06-16,2022-06-16 03:00:00
167,ETHUSD,2022-06-16 04:00:00,1208.893229,2022-06-16,2022-06-16 04:00:00
168,ETHUSD,2022-06-16 05:00:00,1190.611627,2022-06-16,2022-06-16 05:00:00
169,ETHUSD,2022-06-16 06:00:00,1175.010689,2022-06-16,2022-06-16 06:00:00
170,ETHUSD,2022-06-16 07:00:00,1163.19375,2022-06-16,2022-06-16 07:00:00
171,ETHUSD,2022-06-16 08:00:00,1172.662059,2022-06-16,2022-06-16 08:00:00
172,ETHUSD,2022-06-16 09:00:00,1126.281663,2022-06-16,2022-06-16 09:00:00
173,ETHUSD,2022-06-16 10:00:00,1107.729982,2022-06-16,2022-06-16 10:00:00
174,ETHUSD,2022-06-16 11:00:00,1111.170911,2022-06-16,2022-06-16 11:00:00
175,ETHUSD,2022-06-16 12:00:00,1128.039304,2022-06-16,2022-06-16 12:00:00
176,ETHUSD,2022-06-16 13:00:00,1114.003612,2022-06-16,2022-06-16 13:00:00
177,ETHUSD,2022-06-16 14:00:00,1094.785587,2022-06-16,2022-06-16 14:00:00
178,ETHUSD,2022-06-16 15:00:00,1116.070015,2022-06-16,2022-06-16 15:00:00
179,ETHUSD,2022-06-16 16:00:00,1115.400503,2022-06-16,2022-06-16 16:00:00
180,ETHUSD,2022-06-16 17:00:00,1121.645481,2022-06-16,2022-06-16 17:00:00
181,ETHUSD,2022-06-16 18:00:00,1102.528164,2022-06-16,2022-06-16 18:00:00
