eth_cust_address_x,address_x,chain_x,symbol_x,target_position_value_x,date_time_x,trade_id_x,date_x,delayed_trade_date_time_x,delayed_trade_date_closing_time_x,delayed_trade_date_x,timestamp_x,vwap_x,max_time_stamp_x,date_time_adj_x,ticker_date_time_rank_x,dta_rank_x,symbol_appearance_rank_x,dta_rank_prev_x,user_id_x,cash_x,usd_value_x,usd_value_prev_x,positions_usd_x,inception_return_x,gross_exposure_usd_x,long_exposure_usd_x,short_exposure_usd_x,net_exposure_usd_x,gross_exposure_percent_x,long_exposure_percent_x,short_exposure_percent_x,net_exposure_percent_x,gross_traded_usd_x,net_traded_usd_x,gross_traded_percent_x,net_traded_percent_x,unrealized_long_pnl_x,unrealized_short_pnl_x,unrealized_pnl_x,realized_long_pnl_x,realized_short_pnl_x,realized_pnl_x,total_long_pnl_x,total_short_pnl_x,total_pnl_x,eth_cust_address_y,address_y,chain_y,symbol_y,target_position_value_y,date_time_y,trade_id_y,date_y,delayed_trade_date_time_y,delayed_trade_date_closing_time_y,delayed_trade_date_y,timestamp_y,vwap_y,max_time_stamp_y,date_time_adj_y,ticker_date_time_rank_y,dta_rank_y,symbol_appearance_rank_y,dta_rank_prev_y,user_id_y,cash_y,usd_value_y,usd_value_prev_y,positions_usd_y,inception_return_y,gross_exposure_usd_y,long_exposure_usd_y,short_exposure_usd_y,net_exposure_usd_y,gross_exposure_percent_y,long_exposure_percent_y,short_exposure_percent_y,net_exposure_percent_y,gross_traded_usd_y,net_traded_usd_y,gross_traded_percent_y,net_traded_percent_y,unrealized_long_pnl_y,unrealized_short_pnl_y,unrealized_pnl_y,realized_long_pnl_y,realized_short_pnl_y,realized_pnl_y,total_long_pnl_y,total_short_pnl_y,total_pnl_y
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,UBER,0.044,2021-12-31 00:23:42,5.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,42.739807,2021-12-31 23:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,SKLUSD,0.036,2021-12-31 00:23:42,6.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,0.0,,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,FNV,0.028,2021-12-31 00:23:42,7.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,137.915748,2021-12-31 21:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,WE,0.020,2021-12-31 00:23:42,8.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,8.917039,2021-12-31 22:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,COIN,0.019,2021-12-31 00:23:42,9.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,256.382755,2021-12-31 23:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,CRM,0.017,2021-12-31 00:23:42,10.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,255.34476,2021-12-31 23:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,BKNG,0.017,2021-12-31 00:23:42,11.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,2389.214088,2021-12-31 21:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,MELI,0.016,2021-12-31 00:23:42,12.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,1351.570836,2021-12-31 22:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,GLD,0.011,2021-12-31 00:23:42,13.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,170.203592,2021-12-31 23:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,MSFT,0.011,2021-12-31 00:23:42,14.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,337.141874,2021-12-31 23:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,GRUB,0.007,2021-12-31 00:23:42,15.0,2021-12-31,2021-12-31 14:30:00,2021-12-31 21:00:00,2021-12-31,2021-12-31 15:00:00+00:00,10.696562,2021-12-31 23:00:00+00:00,2021-12-31 15:00:00+00:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.175,2022-02-09 14:31:35,17,2022-02-09,2022-02-09 14:30:00,2022-02-09 21:00:00,2022-02-09,2022-02-09 15:00:00+00:00,3180.491623,2022-02-09 23:00:00+00:00,2022-02-09 15:00:00+00:00,1,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.2,2022-01-18 23:48:26,16.0,2022-01-18,2022-01-18 14:30:00,2022-01-18 21:00:00,2022-01-18,2022-01-18 23:00:00+00:00,3167.147131,2022-01-18 23:00:00+00:00,2022-01-18 23:00:00+00:00,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.158,2022-03-01 01:16:43,19,2022-03-01,2022-03-01 14:30:00,2022-03-01 21:00:00,2022-03-01,2022-03-01 15:00:00+00:00,2952.264758,2022-03-01 23:00:00+00:00,2022-03-01 15:00:00+00:00,1,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0xf920E5d642E4077733026B5156361bE25ac3fC36,SKL,ETHUSD,0.175,2022-02-09 14:31:35,17.0,2022-02-09,2022-02-09 14:30:00,2022-02-09 21:00:00,2022-02-09,2022-02-09 15:00:00+00:00,3180.491623,2022-02-09 23:00:00+00:00,2022-02-09 15:00:00+00:00,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FB,0.23,2022-03-02 22:39:26,25,2022-03-02,2022-03-02 14:30:00,2022-03-02 21:00:00,2022-03-02,2022-03-02 21:00:00+00:00,208.087121,2022-03-02 23:00:00+00:00,2022-03-02 21:00:00+00:00,1,5.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.158,2022-03-01 01:16:43,19.0,2022-03-01,2022-03-01 14:30:00,2022-03-01 21:00:00,2022-03-01,2022-03-01 15:00:00+00:00,2952.264758,2022-03-01 23:00:00+00:00,2022-03-01 15:00:00+00:00,1.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,SKLUSD,0,2022-03-04 15:31:30,26,2022-03-04,2022-03-04 14:30:00,2022-03-04 21:00:00,2022-03-04,2022-03-04 16:00:00+00:00,0.0,,2022-03-04 16:00:00+00:00,1,6.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FB,0.23,2022-03-02 22:39:26,25.0,2022-03-02,2022-03-02 14:30:00,2022-03-02 21:00:00,2022-03-02,2022-03-02 21:00:00+00:00,208.087121,2022-03-02 23:00:00+00:00,2022-03-02 21:00:00+00:00,1.0,5.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.15,2022-03-11 22:44:40,27,2022-03-11,2022-03-11 14:30:00,2022-03-11 21:00:00,2022-03-11,2022-03-11 21:00:00+00:00,2565.400515,2022-03-11 23:00:00+00:00,2022-03-11 21:00:00+00:00,1,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,SKLUSD,0,2022-03-04 15:31:30,26.0,2022-03-04,2022-03-04 14:30:00,2022-03-04 21:00:00,2022-03-04,2022-03-04 16:00:00+00:00,0.0,,2022-03-04 16:00:00+00:00,1.0,6.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,UBER,0,2022-03-22 13:51:57,28,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,32.824404,2022-03-22 23:00:00+00:00,2022-03-22 14:00:00+00:00,1,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.15,2022-03-11 22:44:40,27.0,2022-03-11,2022-03-11 14:30:00,2022-03-11 21:00:00,2022-03-11,2022-03-11 21:00:00+00:00,2565.400515,2022-03-11 23:00:00+00:00,2022-03-11 21:00:00+00:00,1.0,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,BKNG,0,2022-03-22 13:51:57,29,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,2185.994686,2022-03-22 20:00:00+00:00,2022-03-22 14:00:00+00:00,1,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.15,2022-03-11 22:44:40,27.0,2022-03-11,2022-03-11 14:30:00,2022-03-11 21:00:00,2022-03-11,2022-03-11 21:00:00+00:00,2565.400515,2022-03-11 23:00:00+00:00,2022-03-11 21:00:00+00:00,1.0,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,WE,0,2022-03-22 13:51:57,30,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,6.527135,2022-03-22 22:00:00+00:00,2022-03-22 14:00:00+00:00,1,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.15,2022-03-11 22:44:40,27.0,2022-03-11,2022-03-11 14:30:00,2022-03-11 21:00:00,2022-03-11,2022-03-11 21:00:00+00:00,2565.400515,2022-03-11 23:00:00+00:00,2022-03-11 21:00:00+00:00,1.0,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,CRM,0,2022-03-22 13:51:57,31,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,216.516237,2022-03-22 23:00:00+00:00,2022-03-22 14:00:00+00:00,1,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.15,2022-03-11 22:44:40,27.0,2022-03-11,2022-03-11 14:30:00,2022-03-11 21:00:00,2022-03-11,2022-03-11 21:00:00+00:00,2565.400515,2022-03-11 23:00:00+00:00,2022-03-11 21:00:00+00:00,1.0,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,COIN,0,2022-03-22 13:51:57,32,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,185.392663,2022-03-22 23:00:00+00:00,2022-03-22 14:00:00+00:00,1,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.15,2022-03-11 22:44:40,27.0,2022-03-11,2022-03-11 14:30:00,2022-03-11 21:00:00,2022-03-11,2022-03-11 21:00:00+00:00,2565.400515,2022-03-11 23:00:00+00:00,2022-03-11 21:00:00+00:00,1.0,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MSFT,0,2022-03-22 13:51:57,33,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,302.739035,2022-03-22 23:00:00+00:00,2022-03-22 14:00:00+00:00,1,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.15,2022-03-11 22:44:40,27.0,2022-03-11,2022-03-11 14:30:00,2022-03-11 21:00:00,2022-03-11,2022-03-11 21:00:00+00:00,2565.400515,2022-03-11 23:00:00+00:00,2022-03-11 21:00:00+00:00,1.0,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GRUB,0,2022-03-22 13:51:57,34,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,0.0,,2022-03-22 14:00:00+00:00,1,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.15,2022-03-11 22:44:40,27.0,2022-03-11,2022-03-11 14:30:00,2022-03-11 21:00:00,2022-03-11,2022-03-11 21:00:00+00:00,2565.400515,2022-03-11 23:00:00+00:00,2022-03-11 21:00:00+00:00,1.0,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,TLT,0.1,2022-03-23 17:28:05,35,2022-03-23,2022-03-23 13:30:00,2022-03-23 20:00:00,2022-03-23,2022-03-23 18:00:00+00:00,130.692977,2022-03-23 23:00:00+00:00,2022-03-23 18:00:00+00:00,1,9.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,UBER,0,2022-03-22 13:51:57,28.0,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,32.824404,2022-03-22 23:00:00+00:00,2022-03-22 14:00:00+00:00,1.0,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,TLT,0.1,2022-03-23 17:28:05,35,2022-03-23,2022-03-23 13:30:00,2022-03-23 20:00:00,2022-03-23,2022-03-23 18:00:00+00:00,130.692977,2022-03-23 23:00:00+00:00,2022-03-23 18:00:00+00:00,1,9.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,BKNG,0,2022-03-22 13:51:57,29.0,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,2185.994686,2022-03-22 20:00:00+00:00,2022-03-22 14:00:00+00:00,1.0,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,TLT,0.1,2022-03-23 17:28:05,35,2022-03-23,2022-03-23 13:30:00,2022-03-23 20:00:00,2022-03-23,2022-03-23 18:00:00+00:00,130.692977,2022-03-23 23:00:00+00:00,2022-03-23 18:00:00+00:00,1,9.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,WE,0,2022-03-22 13:51:57,30.0,2022-03-22,2022-03-22 13:30:00,2022-03-22 20:00:00,2022-03-22,2022-03-22 14:00:00+00:00,6.527135,2022-03-22 22:00:00+00:00,2022-03-22 14:00:00+00:00,1.0,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
